Ad_ID,Campaign_Name,Clicks,Impressions,Impressions per conversion,Cost,Leads,Conversions,Conversion Rate,Cost per conversion,Sale_Amount,Ad_Date,Location,Device,Keyword
A2839,data analytics corse,85,3208,641.6,220.53,25,5,0.059,44.106,1426.0,2024-11-02,hyderabad,desktop,analytics for data
A2840,data analytics course,127,4477,1492.3333333333333,199.34,20,3,0.024,66.44666666666667,1239.0,2024-11-01,hyderabad,desktop,data analytics course
A2841,data anlytics corse,148,3207,356.3333333333333,207.16,22,9,0.061,23.017777777777777,1416.0,2024-11-28,hyderabad,desktop,online data analytic
A2842,data analytics corse,181,4269,1067.25,227.56,24,4,0.047,56.89,1251.0,2024-11-16,hydrebad,mobile,data analytics course
A2843,data analytics course,102,4512,902.4,183.01,20,5,0.049,36.602,1544.0,2024-11-24,hydrebad,tablet,analytics for data
A2844,data analytcis course,136,5249,583.2222222222222,199.26,25,9,0.059,22.14,1142.0,2024-11-09,hydrebad,desktop,analytics for data
A2845,data analytics corse,148,4881,1220.25,213.23,14,4,0.046,53.3075,1474.0,2024-11-18,hyderbad,tablet,data anaytics training
A2846,data analytcis course,170,5385,769.2857142857143,198.13,21,7,0.045,28.304285714285715,1174.0,2024-11-30,hyderabad,desktop,online data analytic
A2847,data anlytics corse,152,4506,643.7142857142857,213.9,17,7,0.033,30.557142857142857,1678.0,2024-11-12,hyderabad,mobile,learn data analytics
A2848,data analytics course,128,4149,414.9,238.94,10,10,0.047,23.894,1306.0,2024-11-13,hyderabad,mobile,data analytics course
A2849,data analytcis course,168,4517,752.8333333333334,228.0,27,6,0.036,38.0,1679.0,2024-11-20,hydrebad,mobile,online data analytic
A2850,data analytics corse,95,4075,582.1428571428571,225.18,26,7,0.074,32.16857142857143,1763.0,2024-11-19,hyderabad,tablet,data analitics online
A2851,data analytics corse,120,3903,557.5714285714286,197.56,20,7,0.047,28.222857142857144,1255.0,2024-11-18,hyderbad,tablet,analytics for data
A2852,data anlytics corse,157,4477,447.7,191.69,20,10,0.064,19.169,1598.0,2024-11-04,hydrebad,mobile,online data analytic
A2853,data anlytics corse,147,5580,1860.0,230.15,15,3,0.058,76.71666666666667,1299.0,2024-11-06,hydrebad,desktop,learn data analytics
A2854,data analytics corse,161,3253,325.3,181.02,15,10,0.062,18.102,1340.0,2024-11-07,hyderabad,desktop,data anaytics training
A2855,data analytics course,187,3869,644.8333333333334,185.15,26,6,0.032,30.858333333333334,1881.0,2024-11-04,hyderbad,mobile,data anaytics training
A2856,data analytics course,177,5043,1260.75,213.52,18,4,0.023,53.38,1117.0,2024-11-28,hydrebad,tablet,data analytics course
A2857,data analytcis course,165,4537,1134.25,191.77,15,4,0.024,47.9425,1783.0,2024-11-04,hyderbad,tablet,analytics for data
A2858,data analytcis course,146,3766,627.6666666666666,213.9,23,6,0.047,35.65,1760.0,2024-11-05,hyderabad,desktop,analytics for data
A2859,data analytcis course,126,3702,740.4,222.41,27,5,0.04,44.482,1489.0,2024-11-30,hyderabad,desktop,analytics for data
A2860,data analytcis course,110,4840,605.0,184.63,17,8,0.073,23.07875,1013.0,2024-11-22,hyderabad,mobile,data analitics online
A2861,data analytics corse,97,4425,885.0,206.41,10,5,0.047,41.282,1219.0,2024-11-16,hyderabad,desktop,data analytics course
A2862,data anlytics corse,104,4213,526.625,202.54,21,8,0.077,25.3175,1065.0,2024-11-26,hyderabad,tablet,data analytics course
A2863,data analytics course,176,5010,501.0,205.47,18,10,0.057,20.547,1709.0,2024-11-24,hydrebad,tablet,data analytics course
A2864,data analytics course,91,4045,577.8571428571429,225.82,12,7,0.047,32.26,1828.0,2024-11-13,hydrebad,tablet,online data analytic
A2865,data anlytics corse,167,5145,571.6666666666666,183.22,19,9,0.054,20.357777777777777,1021.0,2024-11-22,hyderabad,desktop,online data analytic
A2866,data anlytics corse,132,3725,620.8333333333334,196.98,16,6,0.045,32.83,1094.0,2024-11-01,hyderbad,desktop,analytics for data
A2867,data anlytics corse,93,4962,1240.5,181.34,22,4,0.043,45.335,1100.0,2024-11-30,hyderabad,desktop,analytics for data
A2868,data analytcis course,149,3055,436.42857142857144,228.17,18,7,0.05,32.59571428571429,1382.0,2024-11-17,hyderbad,desktop,learn data analytics
A2869,data anlytics corse,184,4425,737.5,221.83,30,6,0.033,36.97166666666667,1956.0,2024-11-13,hyderabad,tablet,data analitics online
A2870,data analytics course,192,3755,938.75,213.9,16,4,0.021,53.475,1805.0,2024-11-06,hydrebad,desktop,learn data analytics
A2871,data anlytics corse,115,4832,966.4,237.18,24,5,0.043,47.436,1737.0,2024-11-23,hyderbad,tablet,data analitics online
A2872,data anlytics corse,81,3224,322.4,239.58,18,10,0.123,23.958000000000002,1229.0,2024-11-27,hyderabad,tablet,online data analytic
A2873,data anlytics corse,119,5809,829.8571428571429,224.5,11,7,0.059,32.07142857142857,1736.0,2024-11-19,hyderabad,mobile,analytics for data
A2874,data anlytics corse,169,4027,1006.75,193.86,22,4,0.033,48.465,1387.0,2024-11-12,hydrebad,desktop,data analitics online
A2875,data analytics corse,103,5900,590.0,231.39,24,10,0.097,23.139,1963.0,2024-11-02,hyderabad,mobile,data anaytics training
A2876,data analytcis course,90,3518,879.5,216.8,21,4,0.044,54.2,1781.0,2024-11-23,hyderabad,mobile,learn data analytics
A2877,data anlytics corse,184,4238,423.8,228.49,26,10,0.047,22.849,1003.0,2024-11-09,hydrebad,tablet,learn data analytics
A2878,data analytcis course,143,5160,516.0,248.04,21,10,0.038,24.804,1780.0,2024-11-25,hydrebad,mobile,data analitics online
A2879,data analytcis course,123,4753,475.3,203.59,29,10,0.081,20.359,1959.0,2024-11-15,hyderbad,mobile,data anaytics training
A2880,data analytics course,155,4969,993.8,190.87,25,5,0.032,38.174,1807.0,2024-11-28,hydrebad,tablet,data anaytics training
A2881,data analytics corse,140,4415,551.875,240.95,13,8,0.057,30.11875,1579.0,2024-11-12,hyderabad,mobile,data anaytics training
A2882,data analytics course,110,3931,982.75,193.32,20,4,0.047,48.33,1088.0,2024-11-14,hyderbad,mobile,data anaytics training
A2883,data analytcis course,103,4409,551.125,246.87,18,8,0.078,30.85875,1136.0,2024-11-24,hyderbad,desktop,online data analytic
A2884,data analytcis course,127,5064,506.4,195.07,22,10,0.079,19.506999999999998,1521.0,2024-11-16,hyderbad,mobile,learn data analytics
A2885,data anlytics corse,151,3905,390.5,191.4,20,10,0.048,19.14,1342.0,2024-11-30,hyderbad,desktop,data analytics course
A2886,data analytics course,191,4710,785.0,214.24,15,6,0.042,35.70666666666667,1080.0,2024-11-05,hyderabad,desktop,data analytics course
A2887,data analytcis course,177,3869,967.25,198.88,23,4,0.047,49.72,1909.0,2024-11-04,hyderabad,desktop,data analytics course
A2888,data analytcis course,122,3760,537.1428571428571,233.47,22,7,0.057,33.35285714285714,1785.0,2024-11-16,hyderabad,desktop,analytics for data
A2889,data anlytics corse,99,3979,994.75,188.54,16,4,0.04,47.135,1244.0,2024-11-20,hyderabad,tablet,data anaytics training
A2890,data analytics course,139,3027,432.42857142857144,205.67,20,7,0.047,29.381428571428568,1593.0,2024-11-07,hydrebad,tablet,learn data analytics
A2891,data analytics course,114,4540,1135.0,185.04,10,4,0.035,46.26,1561.0,2024-11-28,hyderabad,mobile,data analytics course
A2892,data analytics course,92,4466,744.3333333333334,244.46,18,6,0.039,40.74333333333333,1912.0,2024-11-07,hyderabad,desktop,learn data analytics
A2893,data anlytics corse,139,4865,540.5555555555555,206.18,25,9,0.047,22.90888888888889,1836.0,2024-11-08,hyderbad,desktop,data analitics online
A2894,data analytics course,157,5890,841.4285714285714,221.53,27,7,0.047,31.647142857142857,1122.0,2024-11-11,hyderabad,mobile,data anaytics training
A2895,data analytics corse,91,4010,668.3333333333334,229.84,11,6,0.047,38.306666666666665,1634.0,2024-11-02,hyderabad,mobile,analytics for data
A2896,data anlytics corse,91,4641,515.6666666666666,182.84,12,9,0.046,20.315555555555555,1235.0,2024-11-25,hyderabad,mobile,data analitics online
A2897,data analytics corse,99,5669,809.8571428571429,202.47,24,7,0.071,28.924285714285713,1862.0,2024-11-11,hyderabad,desktop,online data analytic
A2898,data analytcis course,160,3000,333.3333333333333,201.69,28,9,0.056,22.41,1103.0,2024-11-16,hyderabad,desktop,data analitics online
A2899,data analytics corse,139,3979,397.9,241.3,25,10,0.047,24.130000000000003,1488.0,2024-11-10,hyderabad,desktop,data analytics course
A2900,data analytcis course,185,4534,906.8,192.6,23,5,0.027,38.519999999999996,1180.0,2024-11-01,hyderabad,desktop,learn data analytics
A2901,data analytics corse,137,5049,1683.0,180.58,26,3,0.022,60.193333333333335,1808.0,2024-11-18,hyderabad,desktop,data anaytics training
A2902,data analytics course,159,3662,915.5,203.93,20,4,0.025,50.9825,1776.0,2024-11-10,hyderabad,tablet,data analytics course
A2903,data analytics corse,155,5822,1455.5,227.47,10,4,0.047,56.8675,1373.0,2024-11-28,hydrebad,mobile,data analitics online
A2904,data analytics course,103,3762,418.0,187.11,12,9,0.047,20.790000000000003,1096.0,2024-11-24,hyderabad,mobile,learn data analytics
A2905,data analytics course,134,3647,521.0,209.89,21,7,0.032,29.98428571428571,1744.0,2024-11-03,hyderabad,desktop,learn data analytics
A2906,data anlytics corse,128,3448,431.0,235.69,27,8,0.062,29.46125,1373.0,2024-11-17,hyderbad,desktop,data analytics course
A2907,data analytics corse,156,3776,944.0,213.3,30,4,0.026,53.325,1013.0,2024-11-19,hydrebad,tablet,online data analytic
A2908,data analytics course,154,5763,576.3,240.35,20,10,0.047,24.035,1816.0,2024-11-25,hyderabad,mobile,data analitics online
A2909,data analytics corse,176,3835,1278.3333333333333,210.11,10,3,0.047,70.03666666666668,1025.0,2024-11-05,hyderabad,tablet,data analytics course
A2910,data analytics corse,139,4079,679.8333333333334,243.8,23,6,0.047,40.63333333333333,1909.0,2024-11-29,hydrebad,tablet,learn data analytics
A2911,data analytics corse,182,4444,493.77777777777777,188.86,19,9,0.045,20.984444444444446,1555.0,2024-11-25,hyderabad,desktop,data analytics course
A2912,data analytcis course,84,3859,482.375,182.85,17,8,0.095,22.85625,1145.0,2024-11-09,hydrebad,mobile,data anaytics training
A2913,data analytics course,192,3752,469.0,240.61,23,8,0.042,30.07625,1504.0,2024-11-13,hyderabad,desktop,data analytics course
A2914,data analytcis course,133,5487,783.8571428571429,243.45,22,7,0.053,34.778571428571425,1059.0,2024-11-18,hyderbad,desktop,data analitics online
A2915,data analytics corse,81,4864,694.8571428571429,238.27,15,7,0.086,34.03857142857143,1278.0,2024-11-01,hyderabad,desktop,analytics for data
A2916,data analytics corse,196,3834,1278.0,216.22,10,3,0.047,72.07333333333334,1727.0,2024-11-03,hydrebad,mobile,data analitics online
A2917,data analytics course,103,5859,837.0,210.86,15,7,0.068,30.122857142857146,1079.0,2024-11-15,hydrebad,mobile,online data analytic
A2918,data analytics course,107,4428,553.5,187.08,28,8,0.075,23.385,1764.0,2024-11-26,hyderbad,tablet,data analytics course
A2919,data anlytics corse,199,5649,1412.25,223.62,11,4,0.02,55.905,1075.0,2024-11-22,hyderabad,desktop,data analytics course
A2920,data analytcis course,133,4116,1372.0,248.26,14,3,0.033,82.75333333333333,1160.0,2024-11-20,hyderbad,mobile,data analytics course
A2921,data analytics course,192,5026,558.4444444444445,209.89,25,9,0.047,23.321111111111108,1981.0,2024-11-30,hyderbad,tablet,data analytics course
A2922,data analytics corse,189,4969,552.1111111111111,245.1,11,9,0.047,27.233333333333334,1993.0,2024-11-05,hyderabad,tablet,online data analytic
A2923,data analytcis course,197,4441,740.1666666666666,220.84,26,6,0.03,36.806666666666665,1482.0,2024-11-16,hyderbad,desktop,online data analytic
A2924,data analytcis course,142,4854,539.3333333333334,220.73,25,9,0.063,24.525555555555556,1891.0,2024-11-01,hyderbad,desktop,data analitics online
A2925,data anlytics corse,139,4010,1336.6666666666667,238.31,12,3,0.047,79.43666666666667,1895.0,2024-11-05,hyderabad,tablet,analytics for data
A2926,data anlytics corse,134,4790,958.0,182.49,19,5,0.06,36.498000000000005,1082.0,2024-11-25,hyderabad,desktop,analytics for data
A2927,data analytics corse,198,4953,619.125,201.7,22,8,0.047,25.2125,1716.0,2024-11-29,hyderbad,mobile,data anaytics training
A2928,data analytics course,142,4818,963.6,233.74,24,5,0.043,46.748000000000005,1575.0,2024-11-03,hyderabad,desktop,analytics for data
A2929,data analytics course,91,4394,627.7142857142857,213.9,21,7,0.047,30.557142857142857,1926.0,2024-11-15,hyderabad,tablet,online data analytic
A2930,data anlytics corse,81,3855,428.3333333333333,185.69,21,9,0.051,20.63222222222222,1310.0,2024-11-14,hyderabad,desktop,learn data analytics
A2931,data analytcis course,160,3781,1260.3333333333333,241.99,23,3,0.019,80.66333333333334,1772.0,2024-11-05,hyderabad,tablet,data analitics online
A2932,data analytics course,106,3309,827.25,217.2,25,4,0.057,54.3,1507.0,2024-11-03,hyderabad,tablet,data analytics course
A2933,data analytics course,148,4930,821.6666666666666,211.01,24,6,0.058,35.16833333333333,1378.0,2024-11-19,hydrebad,mobile,data anaytics training
A2934,data analytics course,83,4830,483.0,184.98,12,10,0.12,18.497999999999998,1041.0,2024-11-01,hyderabad,desktop,learn data analytics
A2935,data analytics corse,89,5422,903.6666666666666,199.91,12,6,0.067,33.318333333333335,1903.0,2024-11-09,hyderabad,desktop,data anaytics training
A2936,data analytcis course,123,4658,1552.6666666666667,211.76,30,3,0.024,70.58666666666666,1201.0,2024-11-15,hyderabad,desktop,online data analytic
A2937,data analytics corse,103,3249,812.25,232.85,13,4,0.039,58.2125,1397.0,2024-11-04,hyderabad,desktop,data analytics course
A2938,data analytics corse,130,4393,627.5714285714286,198.66,19,7,0.054,28.38,1236.0,2024-11-11,hyderbad,desktop,data analitics online
A2939,data analytics course,193,4953,1651.0,243.75,14,3,0.016,81.25,1118.0,2024-11-04,hyderbad,mobile,analytics for data
A2940,data analytics course,185,5208,1302.0,227.26,16,4,0.022,56.815,1953.0,2024-11-08,hyderbad,mobile,data anaytics training
A2941,data analytics corse,163,4114,514.25,224.8,18,8,0.046,28.1,1493.0,2024-11-24,hyderabad,desktop,online data analytic
A2942,data analytcis course,197,3508,877.0,181.04,20,4,0.02,45.26,1824.0,2024-11-16,hyderabad,mobile,data anaytics training
A2943,data analytics corse,89,5733,637.0,215.33,22,9,0.101,23.925555555555558,1323.0,2024-11-15,hyderabad,tablet,data analitics online
A2944,data analytics course,99,3948,987.0,198.65,22,4,0.04,49.6625,1444.0,2024-11-19,hyderbad,mobile,data anaytics training
A2945,data analytics course,110,4488,448.8,210.69,27,10,0.047,21.069,1872.0,2024-11-12,hyderbad,mobile,data anaytics training
A2946,data anlytics corse,124,4747,474.7,234.97,24,10,0.081,23.497,1482.0,2024-11-17,hyderabad,desktop,online data analytic
A2947,data analytics course,120,5363,1340.75,221.17,17,4,0.033,55.2925,1345.0,2024-11-08,hyderbad,tablet,analytics for data
A2948,data anlytics corse,97,4534,453.4,184.76,25,10,0.103,18.476,1482.0,2024-11-14,hyderabad,tablet,data analitics online
A2949,data analytics corse,108,5611,701.375,224.38,29,8,0.074,28.0475,1886.0,2024-11-11,hydrebad,mobile,analytics for data
A2950,data analytics course,143,4788,684.0,213.2,24,7,0.049,30.457142857142856,1359.0,2024-11-01,hydrebad,desktop,analytics for data
A2951,data analytics corse,129,5899,655.4444444444445,216.85,15,9,0.047,24.094444444444445,1574.0,2024-11-30,hydrebad,desktop,data analytics course
A2952,data analytics course,165,4121,588.7142857142857,224.59,30,7,0.042,32.08428571428571,1569.0,2024-11-03,hyderbad,mobile,data analytics course
A2953,data anlytics corse,155,5030,1006.0,234.41,13,5,0.032,46.882,1113.0,2024-11-08,hyderbad,mobile,online data analytic
A2954,data analytics course,156,3533,392.55555555555554,211.7,22,9,0.058,23.522222222222222,1399.0,2024-11-10,hyderabad,mobile,data analytics course
A2955,data analytics corse,94,5751,639.0,205.37,10,9,0.096,22.81888888888889,1155.0,2024-11-19,hyderabad,tablet,data analytics course
A2956,data analytics course,170,5484,609.3333333333334,210.28,20,9,0.053,23.364444444444445,1319.0,2024-11-23,hyderabad,tablet,data anaytics training
A2957,data analytics course,90,5457,606.3333333333334,233.5,17,9,0.1,25.944444444444443,1159.0,2024-11-19,hyderbad,desktop,data analytics course
A2958,data analytcis course,139,3314,331.4,213.9,26,10,0.047,21.39,1731.0,2024-11-27,hyderbad,desktop,analytics for data
A2959,data analytcis course,80,5808,1452.0,240.44,12,4,0.036,60.11,1542.0,2024-11-16,hyderbad,desktop,data analitics online
A2960,data anlytics corse,166,5567,1113.4,199.13,29,5,0.03,39.826,1474.0,2024-11-08,hyderabad,mobile,learn data analytics
A2961,data analytics course,149,5936,989.3333333333334,246.58,14,6,0.047,41.09666666666667,1396.0,2024-11-01,hyderabad,desktop,learn data analytics
A2962,data anlytics corse,151,4966,1655.3333333333333,223.67,15,3,0.047,74.55666666666666,1411.0,2024-11-09,hydrebad,tablet,analytics for data
A2963,data analytcis course,186,4790,1596.6666666666667,233.42,10,3,0.047,77.80666666666666,1201.0,2024-11-25,hyderabad,desktop,data anaytics training
A2964,data analytics corse,143,4932,548.0,206.35,20,9,0.063,22.927777777777777,1132.0,2024-11-22,hyderabad,desktop,data analytics course
A2965,data analytics corse,180,3991,399.1,200.43,10,10,0.056,20.043,1427.0,2024-11-21,hyderbad,tablet,online data analytic
A2966,data anlytics corse,141,3306,367.3333333333333,188.29,30,9,0.041,20.92111111111111,1561.0,2024-11-18,hyderabad,tablet,analytics for data
A2967,data analytics corse,80,3432,381.3333333333333,226.03,20,9,0.113,25.114444444444445,1254.0,2024-11-07,hydrebad,desktop,learn data analytics
A2968,data analytics corse,152,4683,669.0,223.33,12,7,0.046,31.904285714285717,1697.0,2024-11-18,hydrebad,tablet,data analytics course
A2969,data analytics course,189,3635,403.8888888888889,229.08,17,9,0.048,25.453333333333333,1225.0,2024-11-13,hyderabad,tablet,online data analytic
A2970,data analytcis course,121,4638,773.0,198.88,14,6,0.047,33.14666666666667,1964.0,2024-11-08,hyderabad,desktop,learn data analytics
